id,discovered_theme,category,severity,root_cause_hypothesis,supporting_quote,is_new_or_notable,created_date,is_solved,solved_by,has_solution,last_answer_trusted,has_trusted_answer,n_answers,n_creator_answers
1582554,Gmail-hosted custom domain OAuth2 authentication error on Windows setup,sync-oauth,3,"The Account Hub setup flow on Windows mishandles the OAuth2 grant for a Google-hosted custom domain, generating an authentication error before password entry.","sets both incoming and outgoing servers to Oauth2 authentication, but generates an unspecific error",True,2026-05-19,False,,False,True,True,7,3
1582556,"Last inbox messages hidden behind UI footer panel, scrollbar cut off",ui-ux,2,Window/pane layout rendering issue leaves message list scrollbar and last rows obscured behind the footer panel.,Some last emails are hidden behind the GUI border. The list is scrolled to the bottom already.,False,2026-05-19,False,,False,True,True,3,1
1582576,Calendar events not restored after copying local.sqlite to new profile,migration-import,3,Manually dropping local.sqlite doesn't register the calendar; the Import tool must be used to migrate calendar data.,none of my prior calendar events have loaded into my new calendar,False,2026-05-19,False,,False,True,True,1,0
1582580,Auto-upgrade created new identity and orphaned old profile with archived mail,migration-import,5,"An automatic upgrade to 150.0.2 left a corrupt or missing profiles.ini, so Thunderbird couldn't locate the existing profile and created a new empty one.",The newest version of Thunderbird wiped out the stored files from the previous version by making me create a new identity,True,2026-05-19,False,,False,True,True,5,2
1582585,Calendar view wider than screen after disconnecting external monitor,calendar-tasks,2,Calendar view retains layout dimensions from the larger monitor and doesn't reflow to the smaller laptop screen.,my calendar is wider than the screen itself. I have no idea how to fix this.,True,2026-05-19,False,,False,False,False,0,0
1582623,Yahoo OAuth2 login fails after re-adding account despite successful sign-in,sync-oauth,4,"OAuth2 token exchange with Yahoo completes on the web side but Thunderbird fails to persist/apply the token, returning 'unable to log in at server'.","That green box turns yellow and now says, ""Unable to log in at server, Probably wrong configuration, username or password.""",True,2026-05-20,False,,False,False,False,0,0
1582648,Juno/Proton account setup: incoming/outgoing server and auth confusion on TB 102,account-login,3,"Wrong POP3/SMTP ports and authentication settings for Juno, plus Proton requiring the Proton Bridge which isn't configured, cause send/login failures.",the Emails come down into the InBox But Will Not Go Out ... Cannot set up Email Account ... username/password errors,False,2026-05-20,False,,False,False,False,1,1
1582660,Printing extra unwanted pages/header text when printing or forwarding emails,ui-ux,2,Header display was set to 'All' causing verbose header text to be included in the printout; switching to normal headers fixed it.,TB wants to print seven pages although the original mail has only one,False,2026-05-20,True,davidsk,True,False,True,4,2
1582663,Master password bypassed by clicking Cancel,encryption-security,4,"Master password only protects stored credentials, not local message viewing, so cancelling still opens the app with read access to cached mail.","se clicco su ANNULLA, anziché inserire la pw, Thunderbird si apre lo stesso, consentendo di vedere le email di ogni account",True,2026-05-20,False,,False,False,False,1,0
1582664,Unsubscribe from certain IMAP folders does not persist,search-folders,2,Server-side protected special-use folders (Drafts/Sent) reject unsubscribe requests so the toggle reverts.,the unsubscribe option does not work for a few of them,False,2026-05-20,False,,False,True,True,3,1
1582665,Calendar invites marked 'already processed' when calendar is subscribed on Linux,calendar-tasks,3,"Subscribed read-only calendar is treated as the user's own, so invites are auto-detected as already present and cannot be accepted.","it keeps saying ""already processed"" which is not the case",True,2026-05-20,False,,False,False,False,1,1
1582677,Quick Filter shows only partial results until view refresh,search-folders,3,Message list rendering bug fails to redraw full filtered result set until a view toggle or resize forces a repaint.,only a partial list of results is displayed (approximately 2-7 messages),True,2026-05-20,False,,False,False,False,0,0
1582679,IMAP only downloads a few messages then connection times out,send-receive,4,Misconfigured synchronization/server settings after POP-to-IMAP migration limit downloads plus an old POP account still pulling/deleting mail from the server.,I only get maybe 30 messages each morning... imap connection lost,False,2026-05-20,False,,False,False,True,13,8
1582681,Many tabs open automatically at Thunderbird startup,ui-ux,1,Tabs left open in previous session are restored on startup; expected behavior.,si aprono tutte quelle schede,False,2026-05-20,True,'@next,True,False,False,3,1
1582691,EWS NTLM authentication intermittently prompts password incorrect,account-login,3,Parallel POST requests trigger race conditions in NTLM re-authentication causing spurious 401 login-failed dialogs.,"often during operations against EWS I'm presented with ""Login to account XXX failed""",True,2026-05-20,False,,False,False,False,1,1
1582698,Received emails open as templates/reply after creating Templates folder,settings-config,3,"Folder was misassigned as the Templates/special-use folder in Copies & Folders settings, changing double-click behavior; fixed by profile reinstall.",ogni messaggio di posta ricevuto si apre come modello,True,2026-05-20,True,d.barsotti,True,False,False,14,7
1582702,Outlook calendars not migrated after upgrade to version 151,migration-import,3,"Upgrade did not carry over Outlook/Exchange calendar configuration, requiring manual re-add which lacks straightforward EWS calendar support.",my Outlook e-mail and calendars did not port across to the new version,True,2026-05-20,False,,False,False,False,0,0
1582713,Message list background turns pure black in dark theme after 151.0 update,ui-ux,2,A regression in TB 151 changed the dark theme thread-pane background from dark grey to pure black.,"the message list turned from the usual dark-mode look, to a full black background after updating to 151.0",True,2026-05-20,False,,False,True,True,15,3
1582715,Gmail OAuth error 400 on login preventing message retrieval,sync-oauth,4,Malformed OAuth request or blocked cookies (possibly Malwarebytes interference) causing Google to reject the authentication.,"krijg ik te zien fout 400, kan verzoek niet verwerken omdat dit niet de juiste opmaak heeft",False,2026-05-20,False,,False,True,True,7,3
1582719,Reply to old message hidden under original due to threading,ui-ux,2,Message threading grouped the new reply under the 2024 original instead of showing it at top by date.,I have disabled threading and now the message appears where it should,False,2026-05-20,True,mozilla98,True,False,True,3,1
1582728,Repeated password prompts after provider migration,account-login,3,Stale saved credentials or invalid IMAP token after Greenby migration changed server settings.,I am still getting password requests from Thunderbird and cannot connect with my original email address,False,2026-05-20,False,,False,True,True,1,0
1582731,New account and signature not persisting after restart,settings-config,4,"Profile configuration files (prefs.js) not being saved, likely due to permissions or corrupt profile.",quando chiudo il programma e poi lo riapro il nuovo account non c'è più,True,2026-05-20,False,,False,False,False,1,0
1582735,IMAP folder reorganization in webmail not syncing to Thunderbird,search-folders,2,Folder list cached; needs collapse/expand or resubscribe as new folders don't refresh automatically.,Reorganized IMAP folders in Roundcube webmail. Thunderbird still shows old structure,False,2026-05-20,False,,False,True,True,1,0
1582737,Cannot add old accounts due to OAuth authorization failure,account-login,3,Legacy @dbmail.com addresses on outlook.live.com require OAuth that fails for these older mailboxes.,it ends with the message that it is not approved,False,2026-05-20,False,,False,False,False,0,0
1582753,Get all new messages only fetches current account,send-receive,2,User misinterpreting the toolbar button behavior; separate 'Get All New Messages' menu item fetches all accounts.,"When clicking the ""cloud icon"" (""get all new messages"") ... it only check the account that is currently displayed",False,2026-05-20,False,,False,False,False,2,1
1582754,Closed old provider account blocks new account with login prompts,account-login,3,"Obsolete Rogers account still configured, prompting sign-in; needs deletion via Account Settings.",a pop up asks me to sign in to the old Rogers account. As this account is no longer active I cannot use Thunderbird,False,2026-05-20,True,davidsk,True,False,True,4,2
